user_id,Total Traffic(MB),Downlink Throughput(Kbps),Uplink Throughput(Kbps),Downlink TCP Retransmission Rate(%),Video Streaming Download Throughput(Kbps),Video Streaming xKB Start Delay(ms),Web Page Download Throughput(Kbps),Web Average TCP RTT(ms),1,3,4
330,442.70913,2624.73,294.94,0.95,7457.55,1443,1238.13,149,0,0,0
331,807.02339,2814.84,477.15,0.71,12857.79,1131,1979.25,88,1,0,1
332,518.72033,6986.86,129.89,0.64,7543.73,1342,5019.65,191,0,0,0
333,292.76217,208.65,18.29,1.45,1890.83,1841,2283.12,88,0,0,0
334,824.62298,461.6,84.35,0.93,949.67,2989,1439.78,319,0,0,1
335,368.76772,2105.47,79.37,2.36,3243.32,1846,1398.4,139,1,0,0
336,136.69589,702.84,139.57,3.05,1471.06,4027,595.23,92,0,0,0
337,738.32766,1425.37,206.29,0.72,3119.34,1799,1615.28,320,0,0,0
338,848.31499,2910.48,668.32,1.17,4884.89,1390,3579.34,268,0,0,0
339,411.54689,748.36,105.29,0.77,16691.08,860,3571.5,74,0,0,1
340,596.08636,1230.17,91.0,0.93,4510.95,2083,1712.07,316,0,0,0
341,358.21393,2067.65,201.91,0.28,7787.8,1082,1683.68,200,0,0,1
342,247.52514,44.44,20.76,2.55,132.48,15280,78.2,1979,0,1,1
343,550.85476,1078.6,91.44,1.16,3278.5,1730,1596.74,108,0,1,0
344,650.72133,2879.47,66.16,0.87,17372.34,1709,4801.62,109,0,0,0
345,474.33239,1497.14,108.96,0.4,3894.01,1209,7268.61,74,0,0,0
346,309.85833,2643.47,160.36,0.92,14961.99,1172,2969.45,251,0,0,0
347,125.40324,623.77,181.94,2.06,3494.4,3019,2050.53,327,0,0,0
348,438.67486,2412.91,73.33,0.98,5012.34,2017,1235.2,100,0,0,0
349,549.88206,1261.91,42.64,1.52,3910.69,2104,1380.99,82,0,0,0
350,564.39842,2196.83,290.86,0.42,7849.81,1439,3531.41,68,0,0,0
351,364.80718,1960.71,133.76,0.78,3265.37,2033,1265.58,119,0,0,0
353,401.45702,476.5,50.94,0.97,2955.78,2091,1040.76,312,0,0,0
354,141.50687,1454.01,288.67,0.6,9095.75,992,2525.09,229,1,1,0
355,158.95849,829.81,60.58,5.8,1448.34,3840,1306.3,256,0,0,0
356,169.52335,386.36,72.38,4.46,906.91,2497,633.64,271,0,1,0
357,745.15866,3142.07,432.35,0.89,3749.49,1356,955.21,101,0,0,1
358,133.18466,512.42,195.76,0.19,9400.36,1116,5728.29,63,1,0,0
359,625.69932,4285.42,341.38,3.43,7312.8,8468,1307.68,88,1,1,0
360,270.15221,277.27,148.17,1.11,9175.3,1139,3814.61,59,1,1,0
361,638.056,2214.88,142.54,0.29,21373.41,1016,7440.71,45,1,1,0
362,376.02785,1218.77,83.78,0.63,7421.26,1194,2049.16,151,0,0,0
363,176.85663,3281.4,108.43,1.12,3446.17,2403,2266.23,304,0,0,0
364,454.562,281.36,289.97,3.51,2258.5,1706,703.86,159,1,1,0
365,437.43224,118.07,114.01,1.3,5825.17,1749,3553.96,229,0,0,1
366,634.94878,831.06,84.5,2.35,2631.13,2094,1433.79,48,0,0,0
367,162.86525,683.53,314.56,1.11,2666.74,3234,2023.94,106,1,1,0
368,119.07024,3676.88,345.67,0.44,5063.41,2294,4898.19,57,1,0,0
369,633.77997,1331.85,187.69,1.14,2804.88,1922,632.8,179,0,1,0
370,731.86145,1650.78,118.67,1.49,3692.5,1837,1525.26,241,0,0,0
371,409.47932,1435.22,88.97,0.94,4435.01,1294,2970.3,68,0,1,1
372,286.62191,2320.25,75.6,3.84,4499.92,1790,1035.64,200,0,0,0
373,598.22057,2945.99,108.95,1.7,6603.91,4860,1245.99,100,0,0,1
374,829.05773,1644.54,352.58,0.8,3879.16,1078,1403.59,180,0,0,0
375,362.26472,1267.47,243.23,0.55,7373.15,1378,2721.88,65,0,0,0
376,837.67728,902.81,99.92,0.6,4266.86,3860,1734.0,127,0,0,0
377,263.52902,543.79,457.02,2.32,3841.58,1238,1687.3,64,1,0,0
378,621.22535,1473.45,32.58,2.22,2989.18,3277,1073.23,148,0,1,1
379,746.7529,1010.77,484.15,1.5,12803.91,1154,3692.09,171,1,0,0
380,222.28747,538.98,42.69,3.37,3380.14,1673,1011.47,58,1,0,0
381,187.22665,655.13,188.96,1.39,3144.61,2043,1807.32,176,0,0,0
382,670.64017,1499.97,78.51,5.7,2816.79,3058,1162.05,96,0,0,0
383,234.78217,456.7,100.71,7.09,632.24,2772,440.17,155,0,0,0
384,165.57878,163.6,143.14,0.45,133.95,12500,1977.41,249,0,0,0
385,883.95776,378.76,90.64,0.97,4881.33,1693,2569.67,194,0,0,0
386,539.41965,2105.59,64.8,0.55,11293.61,1219,2448.9,128,0,0,0
387,577.719,1022.72,57.17,13.69,3462.77,1872,579.35,133,0,0,0
388,342.80598,3154.72,50.52,0.96,5776.58,1191,1567.38,139,0,0,0
389,234.77462,2603.54,325.52,0.36,11371.39,1296,4187.29,90,0,0,0
390,501.12162,276.77,57.78,8.33,1837.31,2823,993.15,200,0,0,0
391,231.41964,2526.37,614.87,1.26,15675.06,838,2801.29,91,0,0,1
392,461.77229,3237.89,418.83,1.11,4836.11,1483,3025.96,82,0,0,0
393,241.89495,1483.21,49.38,0.67,1631.75,1460,1443.74,80,0,1,0
394,787.03032,1191.26,47.56,0.99,3849.25,2463,1512.39,208,0,0,1
395,475.32979,2933.32,83.35,0.49,10034.81,1566,5490.03,57,0,0,0
396,831.63736,846.78,48.24,1.08,3460.35,1934,1326.87,80,0,0,0
397,286.05251,428.43,34.71,1.68,4579.72,1808,490.89,131,1,1,0
398,221.74269,330.24,23.4,1.75,801.26,6734,315.22,153,0,1,0
399,242.99767,1735.4,133.75,2.05,3115.93,1864,1521.22,94,0,0,0
400,297.09699,532.31,50.18,2.29,1315.19,1476,306.88,86,0,1,1
401,101.88127,111.1,110.17,2.05,265.52,5611,379.93,557,1,0,1
402,477.35163,573.61,82.88,1.23,2693.69,2022,567.46,273,0,0,0
403,456.31057,3403.77,136.66,0.96,6345.44,1282,2846.29,92,0,1,1
404,611.14196,11313.57,623.1,0.71,46035.65,1128,5485.24,53,0,0,0
405,824.88741,5137.45,100.13,0.66,7533.97,1562,2018.92,62,0,0,0
406,428.12051,1237.55,46.83,0.33,8955.36,1361,2490.31,125,1,1,0
407,866.05134,1463.67,176.96,1.36,3950.31,1535,1336.75,119,0,0,0
408,599.85023,1023.96,110.53,1.76,2615.15,2456,1526.69,214,0,0,0
409,137.49353,1382.71,54.42,2.64,6255.94,1304,4861.17,70,0,0,1
410,437.27446,817.1,96.09,1.4,926.08,3085,540.12,315,0,0,0
411,591.11877,1128.05,139.88,0.42,7700.46,1020,3659.81,90,0,1,1
412,421.32557,4259.33,110.27,0.49,4636.37,2554,3150.34,111,1,0,0
413,271.11025,375.36,251.52,0.89,1084.38,1056,2676.24,145,0,0,0
414,401.38331,942.9,183.97,0.66,2321.14,2294,1224.89,177,0,0,0
415,457.38019,5264.19,232.4,0.31,10767.83,2470,2089.01,46,0,0,0
416,409.25994,508.43,48.39,3.29,903.72,3861,521.2,451,0,1,0
417,628.05236,1393.29,78.6,3.06,1499.49,3190,1025.84,147,0,1,0
418,258.54048,3122.82,1426.75,1.66,2988.63,1741,2010.1,52,0,0,0
419,432.63863,221.57,99.87,1.02,1869.08,1508,2253.09,88,1,1,1
420,338.2374,2136.25,228.8,0.91,4632.86,1492,1050.47,95,0,1,1
421,517.97044,4272.25,95.16,1.18,7899.42,1334,668.25,52,0,0,0
422,206.73499,3767.84,155.67,0.73,6272.96,1697,1549.5,421,0,0,0
423,195.88126,15632.96,364.62,0.52,23200.99,820,2606.08,57,0,0,0
424,331.04361,443.33,184.32,2.54,1864.71,2506,1583.12,162,1,1,1
425,247.2422,88.36,48.2,3.01,661.28,1860,527.33,430,0,0,0
426,489.65702,1781.9,133.37,1.41,4441.68,4016,1781.32,122,0,0,0
427,357.0484,152.22,36.75,1.15,7250.52,1230,1604.25,373,1,0,1
428,189.81459,631.02,30.22,3.3,3926.6,1810,1211.29,203,0,0,0
429,159.78622,637.85,138.34,2.91,1219.5,2754,542.95,364,0,0,0
430,296.33615,422.72,63.7,1.89,5266.57,2026,1421.33,210,0,0,0
431,162.6634,869.17,48.51,0.28,1557.52,1638,616.56,43,1,1,0
432,190.70115,2518.9,74.52,10.44,4878.62,1781,3112.33,185,1,1,1
433,121.58627,6286.36,193.71,2.8,2001.57,3375,1692.42,138,0,1,1
434,801.24546,2973.07,259.12,1.67,6383.76,1437,2824.37,113,0,0,0
435,180.08837,6463.18,64.43,1.15,12842.06,988,4512.4,39,0,0,0
436,286.71136,2011.13,125.43,1.74,4919.74,1164,1500.85,140,0,0,0
437,778.31274,1102.28,73.49,1.53,8227.93,1424,1623.49,104,0,1,0
438,477.46991,951.44,211.82,0.63,3609.93,1379,1295.9,201,0,1,1
439,407.90592,367.47,45.18,2.74,6347.15,1544,2340.77,107,0,1,1
440,235.75423,1822.54,39.52,1.38,8226.9,861,1994.84,203,0,0,0
441,860.62615,6029.09,331.76,0.26,16255.94,1054,5330.41,76,0,1,0
442,141.634,4863.49,242.9,0.41,6743.55,1458,995.59,107,0,0,0
443,332.4124,878.47,95.6,0.85,2641.62,2811,298.33,222,1,1,1
444,133.12722,557.61,96.25,2.58,1151.84,3312,415.88,267,0,0,0
445,268.43816,2670.0,120.99,0.4,3822.87,1438,1183.22,407,0,0,0
446,468.40499,1539.65,342.06,0.9,9487.44,1184,2480.08,39,0,1,0
447,255.09862,1123.47,67.14,1.97,11325.07,1817,2286.68,108,0,0,0
448,479.69618,5784.19,231.88,0.15,6147.4,1723,4019.12,47,0,1,0
449,156.77361,3056.34,79.07,1.52,5364.05,1935,1086.93,51,0,0,0
450,689.51248,4204.79,656.95,0.31,9896.34,1114,9915.94,57,0,0,0
451,421.16987,1201.85,147.45,1.53,3709.16,1218,2561.67,78,0,0,0
452,589.02828,1479.98,168.26,2.09,2181.09,2065,2072.98,193,0,1,1
453,589.26081,4428.78,88.12,2.67,5625.01,4107,4787.5,108,0,0,0
454,135.27388,850.0,80.54,1.15,2409.79,2473,3419.73,345,0,0,0
455,366.29304,632.94,74.02,1.4,4810.28,1699,842.49,175,0,0,0
456,101.75285,3157.03,266.9,2.47,7105.61,1403,1363.48,250,1,1,1
457,557.93911,638.82,62.59,1.15,2759.77,1898,1594.17,91,0,0,0
458,351.7932,1018.38,114.76,0.66,760.14,4026,1236.33,339,0,0,0
459,302.32541,891.88,10.06,3.25,1082.74,3441,123.68,191,0,0,0
461,396.88852,720.5,61.69,2.65,717.7,3842,653.37,663,0,0,0
462,566.968,2677.88,131.6,0.77,9619.24,1125,2957.25,89,1,0,0
463,494.71064,6090.77,102.31,0.14,23708.36,1038,2760.98,55,1,0,0
464,394.17707,4067.88,429.84,1.62,4934.85,1287,2435.29,107,1,0,0
465,161.59232,374.82,139.75,3.71,2644.08,1829,1165.2,222,0,1,1
466,547.30863,1689.96,92.64,2.66,12363.06,1306,1491.7,145,0,0,0
467,433.76436,1384.58,77.47,0.63,5047.98,1616,2823.39,133,0,1,0
468,561.98721,3264.98,33.92,1.43,6477.73,1157,1411.67,168,1,0,0
469,173.8687,938.37,34.57,2.12,1364.63,5570,2702.56,282,1,1,1
470,343.04529,4975.82,81.68,1.97,8902.34,1271,2072.46,105,0,0,0
471,118.82282,480.0,99.29,2.68,2012.09,2063,2539.82,141,0,0,0
472,668.14001,1125.35,379.66,1.81,2872.36,2637,1484.29,92,0,0,0
473,144.63675,1196.4,365.48,7.05,7250.43,1179,842.67,228,0,0,1
474,129.42676,595.72,55.53,1.61,816.95,1924,519.51,181,0,0,0
475,558.42051,3735.76,190.82,0.64,3760.7,3485,1550.79,71,1,0,0
476,837.38908,3203.14,223.0,0.6,3908.85,1760,1693.91,145,0,0,1
477,238.34815,394.19,116.83,0.66,3426.2,1721,2821.92,90,1,0,0
478,164.07157,3117.92,30.63,1.19,10357.98,1044,4923.05,48,0,0,0
479,107.7545,611.1,209.55,3.8,1246.33,2087,1428.8,129,1,0,0
480,298.27345,301.39,80.51,1.22,7273.17,2128,1805.21,133,0,0,0
481,769.47862,5437.2,57.14,1.49,7369.9,1491,1730.1,172,0,0,0
482,508.0655,612.32,104.88,2.25,2279.32,2880,615.3,148,0,0,0
483,277.57617,1174.45,82.98,2.74,2993.69,2211,1424.33,228,0,0,0
484,222.88889,19112.75,122.14,0.61,31526.94,615,3906.31,45,1,1,0
485,428.0624,4319.38,69.55,0.8,4100.92,1101,4680.67,49,0,1,1
486,671.58196,1080.22,201.3,0.62,8496.44,1110,216.07,101,0,0,0
487,455.93644,8910.14,136.45,0.47,13738.79,1258,2661.19,62,0,0,0
488,421.03055,515.54,70.38,3.21,1632.83,1668,1008.4,140,1,1,1
489,556.61197,298.56,50.91,1.51,2038.1,2902,552.35,400,0,0,0
490,644.35039,2653.42,65.47,3.01,7488.38,2132,1162.39,249,1,0,1
491,340.13613,1748.86,130.59,2.35,3968.49,2496,2325.38,171,0,0,0
493,602.48397,1041.55,43.09,0.82,1856.18,2079,1237.32,261,0,1,1
494,264.9913,1345.8,132.41,3.86,2063.41,2210,1646.18,101,0,1,1
495,766.1256,2178.37,249.89,5.38,3790.51,1803,943.49,157,0,0,0
496,158.23136,795.38,104.45,0.55,888.17,1416,1769.17,71,1,0,0
497,494.01547,1269.64,342.07,4.51,8762.35,1094,1802.7,410,0,1,0
498,293.50475,836.97,343.43,1.44,2101.01,5557,2479.15,47,0,0,0
499,121.6522,168.26,72.24,0.6,4405.81,854,931.87,60,0,0,0
500,719.80079,1720.88,202.49,0.86,1876.74,2127,1479.38,145,0,0,0
501,369.78686,729.44,76.15,2.16,4044.31,1504,1029.47,228,1,1,1
502,645.99985,1179.08,109.28,0.44,4915.3,1224,1607.85,354,0,0,0
503,811.16217,1195.8,260.29,0.3,12714.18,1536,2568.78,55,0,0,1
504,187.23197,1620.92,29.22,1.52,1721.18,2649,610.7,259,0,0,0
505,495.35912,3818.44,378.65,3.52,5721.62,1676,1725.77,126,0,1,0
506,327.69114,1505.91,130.51,2.75,2432.88,2248,1321.05,78,0,1,0
507,215.26879,490.33,209.8,1.87,1438.24,1937,2325.04,59,0,0,0
508,115.90871,11199.3,80.65,2.62,7186.16,1054,1539.02,117,0,0,0
509,474.5106,5571.45,163.34,0.82,12472.24,1897,4233.45,67,0,1,0
510,391.294,1841.53,520.47,0.82,7190.81,1491,2774.97,103,0,0,0
511,166.57112,1248.12,94.11,0.92,7202.3,1430,1829.55,70,1,1,0
512,119.81994,375.11,84.68,2.11,2589.55,895,1950.34,76,0,0,0
513,188.37488,458.82,61.97,0.56,6355.72,1077,2453.03,96,0,0,0
514,329.7881,389.62,101.02,2.19,2488.55,1810,2117.48,57,1,1,0
515,863.46011,8880.42,140.03,0.12,8480.39,1574,682.25,126,0,0,0
516,219.37649,1328.11,520.09,5.19,4040.53,1398,1785.41,76,0,0,0
517,138.40861,2202.66,66.9,2.09,4421.86,1511,701.61,67,0,0,0
518,744.92512,616.35,164.08,0.58,2550.95,3794,3133.16,67,0,0,0
519,169.88611,530.4,238.76,1.29,1442.65,10113,911.88,100,0,0,0
520,143.06428,199.18,39.6,1.22,1067.77,1163,616.1,301,0,0,0
521,556.75471,3013.68,141.81,2.06,4464.15,1457,2080.89,80,0,0,0
522,411.18896,250.07,135.16,2.44,2337.38,2367,1614.82,124,0,0,0
523,275.02881,2070.38,125.87,0.52,12071.0,1668,392.68,284,1,1,0
524,271.66348,116.94,17.6,3.06,2011.23,1669,1037.26,169,0,0,0
525,403.12917,1031.35,145.59,0.73,4960.64,1441,2626.37,58,0,0,0
526,829.93547,483.46,79.59,8.28,1561.17,5646,261.53,197,0,0,0
527,411.5314,67.99,43.87,3.35,209.65,5716,154.66,1691,0,0,1
528,292.00501,3149.18,410.99,0.62,11406.55,955,1652.08,183,1,1,1
529,178.57709,583.69,156.65,1.72,3221.65,1676,1150.03,156,0,0,0
530,378.04925,5829.4,161.49,0.14,11693.4,1196,2148.25,104,1,0,0
531,786.35939,1122.78,42.49,1.36,1438.05,3069,868.87,268,1,0,1
532,485.03657,474.59,137.67,1.38,3153.28,2038,4034.43,88,1,1,1
533,306.94617,632.56,334.93,1.61,2031.17,1986,875.24,147,0,0,1
534,172.8702,5182.66,386.06,0.61,8474.3,1540,2786.34,80,1,1,1
535,723.78181,666.09,405.19,0.67,2458.91,2206,898.87,54,1,0,0
536,648.38379,2794.75,100.52,0.32,3430.47,1513,1566.07,256,1,1,0
537,311.91425,518.01,29.38,2.1,1063.33,2156,468.5,522,0,0,0
538,212.2729,574.18,237.12,0.96,983.31,3155,753.1,297,0,0,0
539,238.0177,1517.55,241.6,1.02,10175.34,1518,3360.28,47,0,1,0
540,165.1718,617.78,100.68,0.67,4404.35,1199,1827.28,66,0,0,0
541,639.09228,5803.06,295.83,0.39,8141.32,1192,1916.15,63,0,0,0
542,812.97758,1134.97,242.13,1.51,1739.04,6272,1861.75,158,0,0,1
543,716.31523,1775.74,74.0,1.04,12655.29,1023,12198.21,63,0,1,0
544,417.0291,1589.51,260.13,0.25,7306.98,1305,1738.15,63,0,0,0
545,221.61232,1002.32,181.67,1.99,3482.18,1246,2161.11,91,0,0,0
546,267.03604,503.28,76.22,2.55,586.81,2152,1068.05,32,1,1,1
547,222.87461,1404.51,224.14,1.27,7764.63,859,3735.87,46,0,0,0
548,373.38584,125.97,123.61,3.08,1931.6,1623,931.58,173,0,1,0
549,713.88308,3775.08,46.37,3.21,974.61,1960,678.04,217,0,0,0
550,660.77605,89.46,16.55,1.45,249.45,2528,581.22,423,0,0,0
551,107.80719,2118.17,356.35,3.46,7615.33,2037,3096.08,26,0,0,0
552,240.66049,5337.89,167.45,0.89,1223.86,1705,2640.57,58,0,0,0
553,386.07804,265.74,142.68,2.69,1315.56,2309,475.42,992,1,1,1
554,317.10833,1414.48,161.64,4.12,5898.86,3033,1154.94,549,0,0,1
555,146.67678,579.96,44.28,1.22,5463.58,2790,1874.87,91,0,0,0
556,646.1668,1270.44,172.91,0.99,6609.79,1371,3086.38,215,0,0,0
557,655.86922,1719.2,55.69,0.9,4523.56,1243,883.16,110,0,0,0
558,171.64939,553.57,358.58,5.18,9383.27,1035,2841.4,71,0,0,0
559,533.80822,756.51,97.45,2.54,1938.25,2704,1011.99,252,0,0,1
560,772.48264,601.0,95.02,2.63,2665.64,2637,891.09,220,0,0,0
561,750.1816,7623.35,159.95,0.86,6853.55,1111,2982.92,118,0,0,0
562,131.89206,1118.61,191.25,5.74,4778.33,2600,1133.76,139,1,0,0
563,656.30803,1395.28,114.07,4.73,2461.43,2692,1356.39,107,1,0,1
564,557.32381,5498.68,321.69,2.28,11282.19,1341,2295.01,105,1,0,1
565,359.20366,6756.94,306.16,1.02,8714.76,2014,3605.25,236,0,0,0
566,720.14921,4957.26,59.81,0.89,3199.13,1797,2062.19,93,0,1,1
567,266.28961,2089.79,132.59,1.13,2959.87,2723,1552.16,119,0,0,0
568,627.27418,618.07,448.42,0.7,15714.69,1025,2763.63,48,1,1,1
569,186.92655,1021.26,265.95,7.86,1288.77,2608,760.58,82,0,0,0
570,559.73866,2823.37,301.56,2.34,5229.13,1324,4438.6,75,0,0,0
571,758.91706,1294.66,133.77,5.44,1898.44,2004,1566.27,87,1,0,0
572,153.1942,90.83,13.58,9.32,262.27,611,67.88,71,0,0,0
573,176.36705,2709.52,75.62,3.22,29271.58,479,6202.27,75,1,0,0
574,355.31428,4728.55,131.48,0.52,7894.1,1070,2164.58,111,1,0,0
575,116.66407,891.73,346.94,0.83,1645.32,2353,1800.52,282,0,0,0
576,885.37609,3230.86,92.84,1.52,5407.5,1935,2369.43,50,0,0,0
577,263.18589,5978.97,167.89,0.56,9199.59,1632,2721.19,241,0,0,0
578,291.27821,825.79,164.29,0.63,6404.44,1616,334.86,132,1,0,0
579,746.95255,5724.53,91.69,0.22,15872.97,1049,1966.53,86,0,0,0
580,104.49504,650.61,99.39,4.56,2629.62,2671,1913.28,510,0,0,0
581,117.76711,3418.03,1205.15,2.48,8866.43,1164,2168.65,67,0,1,0
582,568.81728,4621.73,321.14,0.54,12795.34,1202,4919.42,53,0,0,0
583,366.43237,670.6,119.73,2.34,3210.29,1419,2074.48,51,0,0,0
584,115.42843,1025.7,281.63,1.67,37931.95,3574,1675.11,187,1,1,0
585,413.14283,2695.99,59.03,4.03,6916.14,893,1898.33,122,0,0,0
586,244.67164,388.28,94.01,0.43,4123.19,1414,1243.52,255,0,0,0
587,414.47571,3520.61,479.55,0.84,1530.97,2310,2100.38,79,0,0,0
588,222.02096,2760.12,88.36,1.27,3735.63,8811,2265.41,119,0,0,0
589,380.82397,1273.04,286.48,1.2,1492.54,7595,3138.27,187,0,0,0
590,565.9816,554.35,65.15,0.72,2281.31,2139,1582.84,142,1,1,1
591,203.25556,1361.3,276.22,0.44,2155.05,1934,1942.46,46,1,0,0
592,211.33165,802.82,32.96,1.83,1533.76,3032,714.56,176,0,0,0
593,370.49291,3172.24,230.12,1.03,4374.89,2249,268.54,168,0,0,0
594,415.23489,2927.36,347.74,1.93,3957.9,1242,1523.09,77,0,0,0
595,708.4643,4528.48,111.91,2.27,7323.28,1416,4865.61,164,0,0,0
596,470.2263,13607.08,191.23,0.52,24394.92,1081,5006.49,62,0,0,0
597,228.48511,453.11,184.38,18.15,1307.16,7806,579.09,309,0,0,0
598,529.97572,969.02,23.22,0.94,1208.42,1137,839.25,72,0,0,0
599,323.16504,1843.18,203.04,0.86,2817.07,1532,1508.64,189,1,1,1
600,413.50985,172.01,119.75,0.77,1270.78,5007,966.52,126,1,1,1
601,235.32473,2970.47,199.79,1.3,6725.82,1137,2551.09,68,0,1,0
602,105.18963,19630.62,21.62,0.05,29887.46,766,7796.9,25,0,0,0
603,849.35146,2560.92,230.74,0.96,5905.56,1911,1107.22,174,0,0,0
604,190.39998,641.99,85.14,2.73,4100.4,1607,1799.55,467,0,0,0
605,131.06159,101.9,50.72,6.9,673.86,5770,1559.65,123,0,0,0
606,242.35578,431.9,187.79,0.89,1196.77,1641,2681.14,66,0,0,0
607,536.88441,228.94,34.4,2.05,690.54,4368,570.77,486,1,0,1
608,835.17044,2778.88,82.51,1.77,5910.39,1399,2434.24,170,0,0,0
609,119.4242,93.38,216.4,0.18,6760.04,1502,832.91,137,0,0,0
610,137.05819,589.35,150.03,7.24,2452.09,3132,1166.47,151,0,0,0
611,280.50828,696.35,121.5,0.16,13615.23,781,3067.58,69,0,0,0
612,183.65602,270.32,78.31,8.96,910.22,4298,533.27,537,0,1,1
613,736.14022,2474.98,56.1,1.82,3134.11,2190,589.97,331,0,0,0
614,539.71544,2281.02,198.86,6.38,6568.46,1361,3360.38,475,0,0,0
615,814.28848,3145.15,104.47,0.55,4497.28,2136,1789.4,306,0,1,1
616,611.23381,1863.55,115.49,1.06,2414.18,1726,1412.64,81,0,1,0
617,563.6111,2829.99,89.35,1.25,2371.92,2103,2717.46,65,0,1,0
618,508.25851,486.91,122.88,0.85,6481.97,1305,2681.29,78,1,0,0
619,223.4703,617.19,72.53,4.65,3774.98,1882,245.63,244,0,0,1
620,564.2628,3849.41,155.14,1.11,5838.22,1872,1162.23,107,0,0,0
621,206.34384,285.08,490.76,1.52,721.42,6085,805.17,62,1,1,0
622,350.55086,784.31,581.83,0.4,3642.14,1862,276.82,114,0,1,0
623,365.91076,1710.61,105.59,1.41,3847.27,1611,2331.74,36,0,0,0
624,315.84195,4419.29,120.79,0.75,11112.47,1174,3566.86,68,0,0,0
625,597.61609,7577.94,90.53,0.16,11449.22,1002,3013.3,64,1,1,0
626,250.73484,4046.25,150.89,3.93,7925.98,2468,2505.46,139,0,0,0
627,193.25688,312.97,81.44,0.97,5318.23,1613,1752.48,134,0,0,0
628,554.77902,1038.9,146.22,2.53,3271.53,2131,1461.6,151,0,0,0
629,359.80489,873.74,284.78,1.61,3134.91,4117,2497.6,71,1,1,0
630,716.93992,72.56,29.6,1.57,802.23,3548,557.14,418,1,1,1
631,522.27263,10719.02,121.3,0.17,1835.04,1639,1853.61,210,1,0,0
632,854.66262,349.62,44.14,2.26,932.71,2487,747.91,338,1,1,0
633,119.08317,353.67,208.16,2.68,1774.31,2445,1650.71,382,0,0,0
634,607.34309,6958.27,690.61,0.47,11471.79,1210,4528.18,50,0,0,0
635,270.11608,969.05,187.09,4.87,2579.75,2077,1218.37,92,1,0,0
636,253.9713,931.73,259.74,2.39,3012.56,5744,1790.04,161,0,0,1
637,545.9111,755.53,132.57,0.98,1744.37,2180,1306.01,161,0,0,0
638,364.04355,1259.76,58.26,1.08,7420.82,1903,2078.69,48,0,0,0
639,189.90045,721.64,155.66,2.37,11396.37,2230,3248.88,78,0,0,0
640,240.7313,820.6,56.32,1.76,1205.88,1979,1229.12,173,0,0,0
641,500.48015,184.0,56.58,0.28,3407.78,2313,1579.9,85,1,1,1
642,198.4273,2291.27,1119.85,0.1,15771.58,951,6369.09,22,1,1,1
643,317.43289,4431.18,61.95,2.7,7755.67,1760,694.22,170,0,0,0
644,227.52691,487.66,67.66,1.1,19472.73,1315,2021.99,82,0,0,0
645,193.84999,227.61,81.11,0.58,3320.08,2080,2657.67,423,0,0,0
646,179.66322,1132.11,88.53,1.46,19519.36,1493,1576.83,345,0,0,0
647,480.4988,1099.44,301.31,27.78,1723.82,2769,616.76,245,1,1,0
648,209.89647,1418.95,134.62,1.24,11637.29,792,1183.63,75,0,0,0
649,484.19817,615.55,102.7,2.33,4504.55,4484,1902.8,117,0,0,0
650,231.80274,4339.6,277.58,1.22,13526.26,1107,4553.88,223,1,1,0
651,229.07819,1617.92,73.09,1.05,2771.14,2246,1666.18,357,1,0,1
652,388.58579,1807.91,53.06,0.36,5357.92,2028,2596.83,203,0,0,0
653,194.20621,2386.97,137.87,2.13,2413.61,1975,1808.63,149,0,0,0
654,235.92142,122.99,35.89,1.72,470.71,2763,110.8,1260,0,0,0
655,244.06824,482.27,49.68,0.73,65.75,21392,89.1,70,1,1,1
656,217.36746,1819.53,272.01,0.24,2545.09,2370,1308.72,358,0,0,0
657,164.34518,298.61,62.5,0.47,2755.11,1339,429.21,868,0,0,0
658,181.27977,1266.58,148.05,2.41,2640.53,1703,506.89,139,0,1,0
659,190.20195,2029.67,362.14,2.29,4031.42,4307,2568.29,68,0,0,0
660,686.74589,3971.66,56.14,1.28,5850.99,1573,1602.72,106,1,1,0
661,187.64843,7413.57,62.32,0.4,7206.97,1352,2142.12,65,0,0,0
662,865.93698,767.61,175.06,0.96,978.86,3781,1036.95,186,0,1,0
663,635.79024,3895.56,365.71,0.43,13608.25,3036,6116.78,42,0,0,0
664,164.1076,279.48,137.39,4.36,2792.56,3258,862.02,461,0,0,0
665,222.9505,3413.83,114.21,2.08,15222.65,883,1519.35,65,0,0,0
666,495.28826,1910.37,394.6,0.63,8431.1,1531,3079.79,125,0,0,0
667,666.29888,1380.5,58.73,0.68,4910.19,1309,624.17,144,0,0,1
668,859.85058,1419.03,115.35,1.78,2546.35,2400,1056.21,200,1,1,0
669,147.99127,91.71,521.56,1.5,1703.33,1649,758.12,113,0,1,0
670,660.91123,825.57,46.44,1.17,6613.02,1683,4171.64,162,0,0,0
671,421.06098,1447.34,87.01,2.08,3990.49,1825,1326.17,287,0,0,0
672,296.92524,3428.48,127.92,0.92,5492.01,1342,1529.2,80,0,0,0
673,792.45445,2471.33,159.42,0.88,6176.77,2323,1613.98,67,0,0,0
674,444.54307,939.27,76.13,0.57,8067.45,1090,969.61,58,0,0,0
675,422.17526,3297.84,410.72,0.53,3459.5,1643,1900.73,89,0,0,0
676,873.87306,3013.91,303.28,1.25,5177.02,1229,2026.89,97,1,1,1
